iteration,train_error,test_error
0, 0.114180052122, 0.114906166541
1, 0.0321322284647, 0.0308626942035
2, 0.0107766292874, 0.0105173930316
3, 0.00554561353845, 0.00478429841962
4, 0.00423708129766, 0.00372618335087
5, 0.00391322819465, 0.00327772234353
6, 0.00383204353799, 0.00325855399108
7, 0.00381119681447, 0.00320678158089
8, 0.00380529347308, 0.00321623074356
9, 0.00380310026735, 0.00320633884364
10, 0.0038018276196, 0.00320885010849
11, 0.00380078340242, 0.00320586920285
12, 0.00379979790255, 0.00320579746792
13, 0.00379882763738, 0.00320431972447
14, 0.0037978607951, 0.00320355506877
15, 0.00379689585821, 0.00320243827589
16, 0.00379593138872, 0.00320149754743
17, 0.00379496799054, 0.00320047039374
18, 0.00379400592215, 0.00319948947887
19, 0.00379304471069, 0.00319848682479
20, 0.00379208334882, 0.0031974949371
21, 0.00379112387099, 0.00319649941005
22, 0.00379016380609, 0.00319550582275
23, 0.00378920412306, 0.00319451203979
24, 0.0037882466793, 0.00319352080118
25, 0.00378729061952, 0.00319253060913
26, 0.00378633302694, 0.00319153998603
27, 0.00378537792556, 0.00319054992505
28, 0.00378442260865, 0.00318956075132
29, 0.00378346927755, 0.00318857396446
30, 0.00378251591289, 0.00318758612595
31, 0.00378156184016, 0.00318659805295
32, 0.00378060973315, 0.00318561229252
33, 0.003779659824, 0.0031846288877
34, 0.00377871000237, 0.00318364520025
35, 0.00377775954761, 0.003182660152
36, 0.00377681095615, 0.00318167844595
37, 0.00377586135691, 0.00318069471987
38, 0.00377491494694, 0.00317971475561
39, 0.00377396793028, 0.00317873415886
40, 0.00377302114234, 0.00317775378317
41, 0.00377207600709, 0.0031767753324
42, 0.00377113202498, 0.00317579768877
43, 0.00377018721707, 0.00317481920777
44, 0.00376924466403, 0.00317384283901
45, 0.00376830211899, 0.00317286711558
46, 0.00376736020677, 0.0031718909556
47, 0.00376641984289, 0.00317091728235
48, 0.00376547858297, 0.00316994261911
49, 0.00376454027368, 0.00316897103482
50, 0.00376359956588, 0.00316799671343
51, 0.00376266329557, 0.00316702674902
52, 0.00376172623271, 0.00316605641559
53, 0.00376078905054, 0.00316508581747
54, 0.00375985267351, 0.0031641162261
55, 0.00375891847947, 0.00316314877247
56, 0.0037579830303, 0.00316218017203
57, 0.00375704899593, 0.00316121283353
58, 0.00375611674542, 0.00316024696776
59, 0.00375518467837, 0.00315928181347
60, 0.00375425337142, 0.00315831744653
61, 0.00375332176449, 0.00315735246183
62, 0.00375239272314, 0.00315639017142
63, 0.00375146191607, 0.00315542612521
64, 0.00375053353692, 0.00315446471781
65, 0.00374960499992, 0.00315350271499
66, 0.00374867766789, 0.00315254217084
67, 0.00374775203178, 0.00315158370445
68, 0.00374682580109, 0.00315062443692
69, 0.0037459007007, 0.0031496663666
70, 0.00374497596761, 0.00314870865392
71, 0.00374405235289, 0.00314775301481
72, 0.00374312873497, 0.00314679532442
73, 0.00374220684775, 0.0031458408525
74, 0.00374128511017, 0.00314488607612
75, 0.00374036384566, 0.00314393209634
76, 0.00373944404344, 0.00314297934278
77, 0.00373852337301, 0.00314202610198
78, 0.00373760492721, 0.00314107492896
79, 0.00373668691495, 0.0031401235958
80, 0.00373576904848, 0.00313917280708
81, 0.00373485285579, 0.00313822334212
82, 0.00373393723478, 0.00313727567451
83, 0.00373302162554, 0.0031363274554
84, 0.00373210635808, 0.00313537918188
85, 0.00373119345916, 0.00313443330204
86, 0.00373027995949, 0.00313348700174
87, 0.00372936667375, 0.00313254191124
88, 0.0037284550362, 0.00313159744497
89, 0.0037275445233, 0.0031306539258
90, 0.00372663313389, 0.00312971031208
91, 0.00372572211754, 0.00312876671912
92, 0.00372481443422, 0.00312782679402
93, 0.00372390516113, 0.00312688518638
94, 0.00372299720432, 0.00312594466756
95, 0.00372209052272, 0.00312500473311
96, 0.00372118411842, 0.00312406643966
97, 0.00372027856245, 0.00312312827151
98, 0.00371937359915, 0.0031221907266
99, 0.00371846922637, 0.00312125413261
100, 0.00371756561486, 0.0031203175226
101, 0.00371666279642, 0.00311938246776
102, 0.00371575951878, 0.00311844702359
103, 0.00371485798154, 0.00311751345513
104, 0.0037139571328, 0.0031165805275
105, 0.00371305655224, 0.0031156477729
106, 0.00371215678467, 0.00311471532839
107, 0.00371125788156, 0.00311378380685
108, 0.00371035997705, 0.00311285406292
109, 0.00370946323435, 0.00311192510737
110, 0.00370856538431, 0.00311099489404
111, 0.00370766894084, 0.00311006661952
112, 0.00370677372654, 0.00310913903659
113, 0.00370587871254, 0.00310821212465
114, 0.00370498414376, 0.00310728567888
115, 0.00370409013925, 0.00310635944278
116, 0.00370319756392, 0.003105434771
117, 0.00370230503506, 0.00310451018526
118, 0.00370141354652, 0.0031035869287
119, 0.00370052199715, 0.00310266327222
120, 0.00369963198544, 0.0031017413658
121, 0.00369874189104, 0.00310081946679
122, 0.00369785292482, 0.00309989848043
123, 0.00369696506199, 0.00309897866061
124, 0.00369607771594, 0.00309805936691
125, 0.00369519137073, 0.00309714090223
126, 0.0036943042394, 0.00309622223099
127, 0.0036934182222, 0.00309530454963
128, 0.00369253270418, 0.003094386924
129, 0.00369164893196, 0.00309347150953
130, 0.00369076574558, 0.0030925566678
131, 0.00368988163021, 0.0030916407086
132, 0.00368899914325, 0.00309072646017
133, 0.00368811841466, 0.00308981408991
134, 0.00368723663481, 0.00308890062333
135, 0.00368635690866, 0.00308798963831
136, 0.00368547569013, 0.00308707663172
137, 0.00368459877748, 0.00308616723342
138, 0.00368371930617, 0.00308525678721
139, 0.00368284108832, 0.00308434703036
140, 0.00368196462692, 0.00308343941465
141, 0.00368108727341, 0.00308252970999
142, 0.00368021147888, 0.0030816227741
143, 0.00367933581946, 0.00308071518424
144, 0.00367846105314, 0.0030798094422
145, 0.00367758729862, 0.00307890468317
146, 0.00367671287609, 0.00307799875817
147, 0.00367584101677, 0.0030770958781
148, 0.00367496955368, 0.0030761918302
149, 0.0036740975069, 0.00307528894775
150, 0.00367322691704, 0.0030743872909
151, 0.00367235718643, 0.00307348629991
152, 0.00367148755812, 0.00307258464209
153, 0.00367061775166, 0.00307168324812
154, 0.00366975048538, 0.00307078567632
155, 0.00366888169094, 0.00306988484303
156, 0.00366801537635, 0.00306898852618
157, 0.00366714834496, 0.00306808876047
158, 0.00366628312147, 0.0030671925329
159, 0.00366541787589, 0.00306629607047
160, 0.00366455316636, 0.00306540031221
161, 0.00366368886239, 0.00306450477377
162, 0.00366282739429, 0.00306361182591
163, 0.00366196335775, 0.0030627170099
164, 0.00366110189573, 0.00306182491338
165, 0.00366024043629, 0.00306093161414
166, 0.00365938040038, 0.00306004110429
167, 0.00365851944268, 0.00305914900908
168, 0.00365765985804, 0.00305825837802
169, 0.00365680199943, 0.00305736973947
170, 0.00365594287955, 0.00305647990896
171, 0.00365508496972, 0.00305558997022
172, 0.00365422774031, 0.00305470303116
173, 0.00365337219505, 0.00305381582473
174, 0.00365251582401, 0.0030529293224
175, 0.00365166108018, 0.00305204334469
176, 0.0036508060393, 0.00305115780105
177, 0.00364995317578, 0.00305027335368
178, 0.00364910003946, 0.00304938932707
179, 0.00364824576983, 0.00304850497281
180, 0.00364739397007, 0.00304762220768
181, 0.00364654347381, 0.00304674081388
182, 0.00364569268202, 0.00304585881997
183, 0.00364484171031, 0.00304497752343
184, 0.00364399278715, 0.0030440974043
185, 0.00364314332833, 0.00304321825393
186, 0.00364229521742, 0.00304233884435
187, 0.00364144731502, 0.00304145990815
188, 0.00364059953168, 0.00304058148925
189, 0.00363975412549, 0.0030397057434
190, 0.00363890789256, 0.00303882890027
191, 0.00363806171509, 0.00303795202206
192, 0.00363721729153, 0.0030370775267
193, 0.00363637355598, 0.00303620288509
194, 0.00363553042374, 0.003035329356
195, 0.00363468665616, 0.00303445483122
196, 0.00363384356037, 0.00303358112506
197, 0.00363300277537, 0.00303271013163
198, 0.0036321611784, 0.00303183801581
199, 0.00363132056746, 0.00303096696568
200, 0.00363048080179, 0.00303009710079
201, 0.00362964179421, 0.00302922717917
202, 0.00362880332666, 0.0030283585522
203, 0.00362796512702, 0.00302749036029
204, 0.00362712761917, 0.00302662202253
205, 0.0036262906398, 0.00302575460554
206, 0.00362545421908, 0.00302488835681
207, 0.00362461770203, 0.00302402162192
208, 0.00362378309451, 0.00302315633342
209, 0.00362294857609, 0.00302229191525
210, 0.00362211432262, 0.00302142733038
211, 0.00362128078468, 0.00302056364883
212, 0.0036204480254, 0.00301970078876
213, 0.00361961622071, 0.00301883892014
214, 0.00361878394984, 0.00301797638821
215, 0.0036179528317, 0.00301711490326
216, 0.00361712354237, 0.00301625563552
217, 0.00361629340295, 0.00301539582357
218, 0.00361546390571, 0.00301453610572
219, 0.00361463496652, 0.00301367662904
220, 0.00361380636625, 0.00301281797487
221, 0.00361298018056, 0.00301196223726
222, 0.00361215140532, 0.0030111029103
223, 0.00361132571835, 0.00301024763279
