iteration,train_error,test_error
0, 0.653574450921, 0.647575211753
1, 0.559456828463, 0.553892607838
2, 0.478882026942, 0.473720650107
3, 0.409886094415, 0.405097843609
4, 0.350800074006, 0.346357474897
5, 0.300201780641, 0.296079400344
6, 0.256876668796, 0.253050969741
7, 0.219785778221, 0.216234933853
8, 0.188039228177, 0.184743012764
9, 0.160874158559, 0.15781381593
10, 0.137636154272, 0.134794277827
11, 0.117763663647, 0.115124104883
12, 0.100774710217, 0.0983224837415
13, 0.0862556021304, 0.0839768065107
14, 0.0738513245979, 0.071733055239
15, 0.0632572486301, 0.0612875341319
16, 0.054212062112, 0.052379797405
17, 0.0464916875874, 0.0447865687861
18, 0.0399040419555, 0.0383165210244
19, 0.0342845388522, 0.0328057591492
20, 0.0294922118019, 0.0281139703721
21, 0.0254063686709, 0.0241210564108
22, 0.0219237230771, 0.0207242965102
23, 0.0189559193313, 0.0178358552283
24, 0.0164274111966, 0.0153806692012
25, 0.014273625587, 0.0132946102187
26, 0.0124393848799, 0.0115229261669
27, 0.0108775716413, 0.0100188800033
28, 0.00954795482825, 0.00874260265674
29, 0.00841619555898, 0.00766008659401
30, 0.0074529979107, 0.00674234759937
31, 0.00663337116102, 0.00596468022443
32, 0.00593600641412, 0.00530604002797
33, 0.00534274063654, 0.00474851077043
34, 0.0048380900375, 0.00427683576497
35, 0.00440886522578, 0.0038780359887
36, 0.00404382808002, 0.00354106862486
37, 0.00373340779699, 0.0032565432141
38, 0.00346945550284, 0.00301647770842
39, 0.00324503191528, 0.00281408850462
40, 0.00305423181645, 0.0026436101032
41, 0.00289202717125, 0.00250014909204
42, 0.00275414099674, 0.00237954861267
43, 0.00263693456794, 0.00227828367032
44, 0.00253731045037, 0.00219335818395
45, 0.0024526357617, 0.00212223845792
46, 0.00238066896753, 0.00206277134899
47, 0.00231950530515, 0.00201313205781
48, 0.00226752529653, 0.00197177846194
49, 0.00222335118085, 0.00193740115521
50, 0.00218581099868, 0.00190889370901
51, 0.00215390918764, 0.00188531926414
52, 0.00212679968193, 0.001865887025
53, 0.0021037621192, 0.00184992712395
54, 0.0020841849968, 0.00183687540158
55, 0.00206754908643, 0.00182625373152
56, 0.00205341139621, 0.00181766182185
57, 0.00204139651824, 0.00181075869202
58, 0.00203118636637, 0.00180526025224
59, 0.00202250878197, 0.00180092653233
60, 0.00201513323574, 0.0017975546435
61, 0.00200886435526, 0.0017949776543
62, 0.00200353589349, 0.00179305078897
63, 0.00199900555215, 0.00179165719401
64, 0.0019951538525, 0.00179069600631
65, 0.00199187882572, 0.00179008507962
66, 0.00198909305205, 0.00178975674524
67, 0.00198672356686, 0.00178965094642
68, 0.00198470735927, 0.0017897219069
69, 0.00198299155455, 0.00178992962601
70, 0.00198153033537, 0.00179024111127
71, 0.00198028636227, 0.00179063145842
72, 0.00197922587616, 0.00179107846172
73, 0.00197832197717, 0.00179156330983
74, 0.00197755088541, 0.00179207263214
75, 0.00197689259724, 0.00179259438677
76, 0.00197633019729, 0.00179311904672
77, 0.00197584890095, 0.00179364099488
78, 0.00197543683914, 0.00179415280258
79, 0.00197508380049, 0.00179465159273
80, 0.00197478030875, 0.0017951336514
81, 0.00197451960806, 0.00179559712244
82, 0.00197429447491, 0.00179603930971
83, 0.00197409997258, 0.00179646038574
84, 0.00197393135197, 0.00179685946539
85, 0.00197378514577, 0.00179723518574
86, 0.00197365745406, 0.00179758974602
87, 0.00197354537668, 0.00179792282624
88, 0.00197344718897, 0.00179823402165
