iteration,train_error,test_error
0, 0.650418190136, 0.650773217199
1, 0.527223210654, 0.527529020029
2, 0.427367626074, 0.427629057215
3, 0.346415158101, 0.346636566001
4, 0.28078745717, 0.280972773276
5, 0.227590558564, 0.227743331642
6, 0.184479721935, 0.184603164832
7, 0.149552857756, 0.149649871525
8, 0.121265797151, 0.121339007984
9, 0.0983644557097, 0.0984162281353
10, 0.0798302312486, 0.0798627045513
11, 0.0648358696399, 0.0648509820511
12, 0.0527096728328, 0.0527091680958
13, 0.0429064363163, 0.0428918840164
14, 0.0349838048505, 0.034956621912
15, 0.0285830327138, 0.0285444957265
16, 0.0234133270923, 0.0233645881782
17, 0.0192390698832, 0.0191811633642
18, 0.0158694530765, 0.0158033078797
19, 0.0131500214752, 0.0130764751079
20, 0.0109557976509, 0.0108756057672
21, 0.00918570756872, 0.00909954519424
22, 0.00775802909519, 0.0076665059193
23, 0.0066067196382, 0.00651038224114
24, 0.00567842317129, 0.00557776359083
25, 0.00493004696131, 0.00482550719832
26, 0.00432679465645, 0.00421877139913
27, 0.00384058124335, 0.00372943032088
28, 0.00344873967982, 0.00333478168517
29, 0.00313298343348, 0.00301650536357
30, 0.00287855980214, 0.00275982026234
31, 0.00267357218503, 0.00255280280846
32, 0.00250842605575, 0.00238583535443
33, 0.00237538549979, 0.00225115953841
34, 0.00226821531121, 0.00214252243683
35, 0.00218188935632, 0.0020548782939
36, 0.00211235555402, 0.00198416313425
37, 0.00205635043735, 0.00192709816944
38, 0.0020112435118, 0.00188103918906
39, 0.00197491476193, 0.00184385630244
40, 0.0019456567405, 0.00181383179797
41, 0.00192209384628, 0.00178958142649
42, 0.00190311731738, 0.00176998746532
43, 0.0018878347225, 0.0017541515882
44, 0.00187552740371, 0.0017413470373
45, 0.00186561562151, 0.00173098954153
46, 0.00185763359814, 0.00172260796286
47, 0.00185120524347, 0.00171582024475
48, 0.00184602800245, 0.00171032099554
49, 0.00184185813629, 0.00170586226213
50, 0.00183849932736, 0.0017022446068
51, 0.00183579409944, 0.00169930636393
52, 0.00183361443325, 0.00169691801145
53, 0.00183185870141, 0.00169497534315
54, 0.00183044406358, 0.00169339266422
55, 0.00182930366385, 0.00169210136748
56, 0.00182838478632, 0.00169104745097
57, 0.00182764356411, 0.00169018476496
58, 0.00182704589834, 0.00168947870803
59, 0.00182656345283, 0.00168889823319
60, 0.00182617386321, 0.00168842155893
61, 0.00182585957513, 0.00168802818293
