iteration,train_error,test_error
0, 0.730685558265, 0.737540632361
1, 0.646399456327, 0.652855510362
2, 0.571828632087, 0.577909150059
3, 0.505826894177, 0.511553773749
4, 0.447395795288, 0.452789536235
5, 0.395661911269, 0.400741754858
6, 0.349858477103, 0.354642529371
7, 0.309310326773, 0.313815643336
8, 0.273421440824, 0.277664122422
9, 0.241664667619, 0.245659917687
10, 0.213572978403, 0.217335164323
11, 0.188732123323, 0.192274837678
12, 0.166774317909, 0.170110403748
13, 0.147372834557, 0.150514443485
14, 0.130237317217, 0.133195935706
15, 0.115109663423, 0.117896150707
16, 0.101760448447, 0.104385066059
17, 0.0899857753235, 0.0924582222812
18, 0.0796044605247, 0.0819338894221
19, 0.0704555805592, 0.0726506402713
20, 0.0623962372895, 0.064465080814
21, 0.0552996301388, 0.0572499504519
22, 0.0490532704092, 0.0508923232111
23, 0.0435574428919, 0.0452920631148
24, 0.0387237943314, 0.040360422845
25, 0.0344740934554, 0.0360187919888
26, 0.0307391083358, 0.0321975827875
27, 0.0274575902231, 0.0288352107295
28, 0.0245754143309, 0.02587722902
29, 0.0220447649314, 0.0232755225063
30, 0.0198234158534, 0.0209875786298
31, 0.0178741076802, 0.0189758694554
32, 0.0161639777192, 0.0172072734352
33, 0.0146640579946, 0.0156525866687
34, 0.0133488223552, 0.0142860534962
35, 0.0121957910742, 0.0130849825495
36, 0.0111851760571, 0.0120293834473
37, 0.0102995671956, 0.0111016567969
38, 0.00952364900483, 0.01028630955
39, 0.00884395998331, 0.00956971098807
40, 0.00824866557073, 0.00893986911863
41, 0.00772737112113, 0.00838624125073
42, 0.00727094192481, 0.00789955527364
43, 0.00687136981283, 0.0074716692754
44, 0.00652161553494, 0.00709542257047
45, 0.00621550735659, 0.00676452538506
46, 0.00594763082194, 0.00647346094188
47, 0.0057132372273, 0.00621737253887
48, 0.00550816071548, 0.00599200337626
49, 0.00532875514304, 0.00579361580168
50, 0.00517181843324, 0.00561892440706
51, 0.00503454983244, 0.00546504975922
52, 0.00491449233868, 0.00532946099522
53, 0.0048094962098, 0.00520994069207
54, 0.00471768012531, 0.00510454017947
55, 0.00463739287045, 0.0050115504029
56, 0.00456719257389, 0.00492947120405
57, 0.00450581380405, 0.00485698536938
58, 0.00445215262027, 0.00479293745544
59, 0.0044052393713, 0.00473631248843
60, 0.00436422825277, 0.00468622133655
61, 0.00432837741619, 0.00464187919805
62, 0.00429703908983, 0.00460260316659
63, 0.00426964517465, 0.00456778771755
64, 0.004245702125, 0.00453690544548
65, 0.00422477342678, 0.00450948924809
66, 0.00420648107275, 0.00448513173661
67, 0.00419049321335, 0.00446347350922
68, 0.00417651936998, 0.00444419850001
69, 0.00416430622807, 0.00442702935337
70, 0.00415363223634, 0.00441172234476
71, 0.00414430323694, 0.00439806199351
72, 0.00413615010229, 0.00438586009829
73, 0.00412902356305, 0.00437494809745
74, 0.00412279502162, 0.00436518192271
75, 0.00411735123244, 0.00435642977661
76, 0.00411259292624, 0.00434857893942
77, 0.00410843353176, 0.00434152797359
78, 0.00410479845666, 0.00433519086033
79, 0.00410161986836, 0.00432948652812
80, 0.00409884155557, 0.00432434604306
81, 0.00409641214488, 0.00431970969663
82, 0.00409428841704, 0.0043155216679
83, 0.00409243147769, 0.00431173580003
84, 0.00409080742019, 0.00430830800884
85, 0.0040893863723, 0.00430520127934
86, 0.00408814370578, 0.00430238316326
87, 0.00408705659649, 0.00429982197246
88, 0.00408610468837, 0.00429749306917
89, 0.00408527187233, 0.00429537275303
90, 0.00408454259901, 0.00429344029431
91, 0.00408390398218, 0.00429167596744
92, 0.00408334462947, 0.00429006485382
93, 0.00408285415423, 0.00428859060037
94, 0.00408242408042, 0.00428724065962
95, 0.00408204658879, 0.00428600418333
96, 0.00408171493543, 0.00428486867612
97, 0.00408142479454, 0.00428382694996
98, 0.00408116891197, 0.00428286851087
99, 0.00408094379701, 0.00428198698093
100, 0.00408074561341, 0.00428117381662
101, 0.00408057063894, 0.00428042535894
102, 0.0040804165125, 0.00427973450142
103, 0.00408027993432, 0.00427909527765
104, 0.00408015891315, 0.00427850550072
105, 0.00408005172354, 0.00427795904875
106, 0.00407995701975, 0.00427745380431
107, 0.00407987197473, 0.00427698575719
108, 0.00407979667411, 0.00427655045562
109, 0.00407972881184, 0.00427614795434
110, 0.00407966832967, 0.00427577258677
111, 0.00407961320273, 0.00427542473182
112, 0.00407956425574, 0.00427510005642
113, 0.00407951915272, 0.00427479902954
114, 0.00407947856721, 0.00427451785415
115, 0.00407944128616, 0.00427425622211
116, 0.00407940719799, 0.00427401212243
117, 0.00407937606195, 0.00427378315217
118, 0.00407934696818, 0.00427357031813
119, 0.0040793200285, 0.00427337042967
120, 0.00407929485272, 0.00427318372505
121, 0.00407927149547, 0.00427300952281
122, 0.00407924890992, 0.0042728461576
123, 0.0040792281472, 0.0042726923882
124, 0.004079208014, 0.0042725493589
125, 0.0040791893202, 0.00427241379788
126, 0.0040791708758, 0.00427228686174
127, 0.00407915335873, 0.00427216839838
128, 0.00407913650044, 0.00427205567711
129, 0.00407911995204, 0.00427195048192
130, 0.00407910419512, 0.00427185000765
131, 0.00407908821911, 0.00427175647144
132, 0.00407907344625, 0.00427166812774
133, 0.00407905866566, 0.00427158494708
134, 0.00407904387008, 0.00427150507037
135, 0.00407902968462, 0.00427143031008
136, 0.00407901551335, 0.00427135938868
137, 0.00407900168444, 0.00427129185798
138, 0.00407898786853, 0.00427122804717
139, 0.00407897404351, 0.00427116775085
140, 0.00407896046532, 0.00427110973182
141, 0.00407894661953, 0.00427105473698
142, 0.00407893341695, 0.00427100287102
143, 0.00407892040213, 0.00427095275332
144, 0.00407890717561, 0.00427090505531
145, 0.00407889416589, 0.00427085968837
146, 0.00407888087721, 0.00427081629444
147, 0.00407886776206, 0.00427077461866
148, 0.00407885506529, 0.0042707344491
149, 0.00407884199888, 0.00427069625162
150, 0.00407882907751, 0.00427065855741
151, 0.00407881593235, 0.0042706232813
152, 0.00407880338308, 0.00427058935376
153, 0.00407879034308, 0.00427055619727
154, 0.00407877760637, 0.00427052387345
155, 0.00407876505334, 0.00427049372656
156, 0.00407875174955, 0.00427046355221
157, 0.00407873933813, 0.00427043480964
158, 0.00407872622365, 0.00427040606882
159, 0.0040787135458, 0.00427037916984
160, 0.00407870081669, 0.00427035215811
161, 0.00407868806435, 0.0042703266443
162, 0.00407867524672, 0.00427030195132
163, 0.00407866270598, 0.00427027709773
164, 0.00407864969887, 0.00427025309743
165, 0.00407863724046, 0.0042702305099
166, 0.00407862429794, 0.00427020670381
167, 0.00407861149286, 0.00427018457165
168, 0.00407859878244, 0.00427016295836
169, 0.00407858616453, 0.00427014005715
170, 0.00407857329567, 0.00427011862921
171, 0.00407856071448, 0.00427009803828
172, 0.00407854817294, 0.00427007699152
173, 0.00407853530359, 0.00427005714064
174, 0.00407852245579, 0.00427003700594
175, 0.00407850989472, 0.00427001752341
176, 0.0040784972584, 0.00426999729308
177, 0.00407848465231, 0.00426997783175
178, 0.00407847166559, 0.00426995895051
179, 0.00407845909955, 0.00426994046906
180, 0.00407844638544, 0.00426992233636
181, 0.00407843340434, 0.00426990353221
182, 0.00407842109432, 0.00426988458526
183, 0.00407840834027, 0.00426986751889
184, 0.00407839561009, 0.00426984883831
185, 0.00407838307423, 0.00426983052578
186, 0.00407837014301, 0.00426981361579
187, 0.00407835733601, 0.00426979570405
188, 0.00407834478549, 0.0042697786113
189, 0.00407833205738, 0.00426976199345
190, 0.00407831918148, 0.00426974370297
191, 0.00407830658603, 0.00426972697843
192, 0.00407829392923, 0.00426970965825
193, 0.0040782808097, 0.00426969328539
194, 0.00407826858496, 0.00426967555938
195, 0.00407825633457, 0.0042696588001
196, 0.00407824317135, 0.00426964221484
197, 0.00407823047836, 0.00426962560761
198, 0.00407821781811, 0.00426960843932
199, 0.00407820509556, 0.00426959177519
200, 0.00407819243639, 0.0042695751474
201, 0.00407817946277, 0.00426955866426
202, 0.00407816717339, 0.00426954252208
203, 0.0040781546715, 0.00426952608387
204, 0.00407814193955, 0.0042695099362
205, 0.00407812888658, 0.00426949383032
206, 0.0040781161361, 0.00426947721269
207, 0.00407810344764, 0.00426946159035
208, 0.00407809078585, 0.00426944445991
209, 0.00407807831974, 0.00426942817543
210, 0.0040780653446, 0.00426941210151
211, 0.00407805258779, 0.00426939548418
212, 0.00407804006006, 0.00426937881302
213, 0.0040780271999, 0.00426936329464
214, 0.00407801493514, 0.00426934690153
215, 0.00407800193413, 0.00426933023956
216, 0.00407798921091, 0.00426931434258
217, 0.00407797662174, 0.00426929800256
218, 0.00407796392598, 0.00426928124199
219, 0.0040779511028, 0.00426926587686
220, 0.00407793835242, 0.00426925016512
221, 0.00407792627206, 0.0042692340818
222, 0.00407791307873, 0.00426921807324
223, 0.00407790016965, 0.00426920185207
224, 0.00407788774766, 0.00426918590588
225, 0.00407787516656, 0.00426917002623
226, 0.00407786215379, 0.00426915384843
227, 0.0040778494023, 0.00426913784368
228, 0.00407783683906, 0.00426912136659
229, 0.00407782437063, 0.00426910589789
230, 0.00407781157079, 0.00426909046443
231, 0.00407779899685, 0.00426907438937
232, 0.00407778626129, 0.004269057931
233, 0.00407777342144, 0.00426904271312
234, 0.00407776071923, 0.0042690263706
235, 0.00407774798604, 0.00426900998321
236, 0.00407773545844, 0.00426899455534
237, 0.00407772281149, 0.00426897784087
238, 0.00407771027706, 0.00426896286544
239, 0.00407769724744, 0.0042689468542
240, 0.00407768474584, 0.00426893072352
241, 0.00407767187531, 0.00426891470409
242, 0.00407765915828, 0.00426889872391
243, 0.00407764652788, 0.00426888267487
244, 0.00407763407076, 0.00426886693766
245, 0.00407762120904, 0.00426885191891
246, 0.00407760845784, 0.00426883544375
247, 0.00407759596261, 0.00426881984512
248, 0.00407758326558, 0.00426880358438
249, 0.00407757054812, 0.00426878753934
250, 0.00407755819862, 0.00426877137673
251, 0.00407754497956, 0.00426875545224
252, 0.00407753254852, 0.00426873975974
253, 0.00407751984777, 0.00426872424777
