iteration,train_error,test_error
0, 0.00269658712243, 0.00295168655979
1, 0.00269565809812, 0.00293498570557
2, 0.00269543095667, 0.00293500295519
3, 0.00269520414626, 0.00293473025517
4, 0.00269497744532, 0.00293446192227
5, 0.00269475095346, 0.0029341937976
6, 0.002694524115, 0.00293392519372
7, 0.00269429779198, 0.00293365773285
8, 0.00269407116678, 0.00293338987164
9, 0.00269384472592, 0.00293312206996
10, 0.00269361872619, 0.00293285480409
11, 0.00269339255351, 0.00293258750281
12, 0.00269316631954, 0.00293231983157
13, 0.00269294030292, 0.0029320523325
14, 0.00269271432974, 0.00293178585503
15, 0.00269248859249, 0.00293151836404
16, 0.00269226265955, 0.0029312509825
17, 0.00269203683701, 0.00293098465523
18, 0.00269181141109, 0.00293071765741
19, 0.00269158564521, 0.00293045058045
20, 0.00269136038122, 0.00293018395416
21, 0.00269113468985, 0.00292991745069
22, 0.00269090950432, 0.00292965142305
23, 0.00269068445341, 0.0029293852804
24, 0.00269045920314, 0.00292911857458
25, 0.00269023417561, 0.00292885258955
26, 0.00269000930565, 0.00292858658905
27, 0.00268978410813, 0.00292832102803
28, 0.00268955941572, 0.00292805460813
29, 0.00268933466021, 0.00292778874017
30, 0.00268911008114, 0.0029275229575
31, 0.00268888527016, 0.00292725684984
32, 0.00268866069133, 0.00292699167303
33, 0.00268843635152, 0.00292672613119
34, 0.00268821209726, 0.00292646086236
35, 0.00268798728389, 0.0029261959879
36, 0.00268776373208, 0.00292593055092
37, 0.00268753941444, 0.00292566519759
38, 0.00268731523229, 0.00292540057589
39, 0.0026870913897, 0.00292513551417
40, 0.00268686751942, 0.0029248710008
41, 0.00268664357819, 0.00292460603409
42, 0.00268641984496, 0.00292434195309
43, 0.00268619620266, 0.00292407680265
44, 0.0026859724629, 0.00292381289332
45, 0.00268574885849, 0.00292354779794
46, 0.00268552545943, 0.00292328363031
47, 0.00268530224739, 0.00292301930364
48, 0.00268507882265, 0.00292275503769
49, 0.00268485583886, 0.00292249184605
50, 0.00268463265, 0.00292222803169
51, 0.00268440952614, 0.00292196338856
52, 0.00268418672549, 0.00292170010379
53, 0.00268396360489, 0.00292143619568
54, 0.0026837407171, 0.00292117246863
55, 0.00268351838403, 0.00292090958739
56, 0.00268329559792, 0.00292064591465
57, 0.00268307278915, 0.0029203827389
58, 0.00268285062565, 0.00292011956198
59, 0.00268262782984, 0.00291985660148
60, 0.00268240564556, 0.00291959303442
61, 0.00268218287204, 0.00291933064044
62, 0.00268196122236, 0.0029190672459
63, 0.00268173908451, 0.00291880468029
64, 0.00268151713422, 0.00291854206116
65, 0.00268129497993, 0.00291827909347
66, 0.0026810731705, 0.00291801680557
67, 0.00268085157531, 0.0029177550004
68, 0.0026806296191, 0.00291749180706
69, 0.00268040786408, 0.0029172299124
70, 0.00268018631018, 0.00291696755871
71, 0.00267996501452, 0.00291670526278
72, 0.00267974348321, 0.00291644365012
73, 0.00267952204601, 0.00291618207549
74, 0.00267930105623, 0.00291592023105
75, 0.00267907991762, 0.0029156586999
76, 0.00267885854887, 0.0029153971112
77, 0.0026786375633, 0.00291513550445
78, 0.00267841642544, 0.00291487368502
79, 0.00267819555322, 0.00291461232632
80, 0.00267797521951, 0.00291435149763
81, 0.0026777538622, 0.00291409082581
82, 0.00267753341015, 0.00291382931506
83, 0.00267731294977, 0.00291356785966
84, 0.00267709270715, 0.00291330762475
85, 0.00267687191614, 0.00291304635947
86, 0.00267665168203, 0.00291278549976
