iteration,train_error,test_error0, 1325.11155033, 1324.13716574
1, 78.1023207345, 77.1070658792
2, 127.50783423, 129.412143589
3, 14.2527811149, 14.384251035
4, 2.65424953328, 2.60464996346
5, 1.95093650213, 1.84963082784
6, 0.0282613861019, 0.0265647350695
7, 0.237852251431, 0.248132385624
8, 0.373747918413, 0.388726214268
9, 0.220925193767, 0.231540015249
10, 0.0552837050095, 0.0580992037386
11, 0.0648669105382, 0.0570397389039
12, 0.151262892679, 0.139620521008
13, 0.0372534340296, 0.0348704877647
14, 0.348259621364, 0.353642336211
15, 0.212838849294, 0.196807260676
16, 0.0322644683902, 0.0290346356385
17, 0.540593886395, 0.572470715059
18, 0.225834165449, 0.211639361657
19, 0.185714407406, 0.174246827272
20, 0.0354077282636, 0.0315031157266
21, 0.0593400793687, 0.0596396606997
22, 0.0796302555919, 0.0806247313662
23, 0.0483447197429, 0.0438341362948
24, 0.035230974388, 0.0316818278553
25, 0.0500891112597, 0.0497795491003
26, 0.0362411996691, 0.0350502400991
27, 0.0397704642243, 0.0358571814915
28, 0.0390402692034, 0.0351736501466
29, 0.0303355661174, 0.0285416142703
30, 0.0385036002231, 0.0376028945926
31, 0.0300935309262, 0.0283497847689
32, 0.0314097020086, 0.0281712874476
33, 0.0357883434312, 0.031995120507
34, 0.0294036505331, 0.0264949634346
35, 0.0301253618164, 0.0285536545822
36, 0.0332737080441, 0.0322115554353
37, 0.0290547445639, 0.0272891013001
38, 0.0292288818836, 0.0262917453607
39, 0.0317101022895, 0.0282407588117
40, 0.0290831673485, 0.0261550977495
41, 0.0284422289824, 0.0265639994702
42, 0.0305493496321, 0.0292784198529
43, 0.029124788635, 0.0275392121842
44, 0.0280356133485, 0.0255672583674
45, 0.0295267702863, 0.0264105032957
46, 0.0290788716726, 0.0260818962696
47, 0.0278979134227, 0.025623593866
48, 0.0287965149658, 0.0271961020828
49, 0.0289723879135, 0.0274456684763
50, 0.027939390265, 0.0258797813268
51, 0.0282725257246, 0.0255680822315
52, 0.0287281318725, 0.0258135337744
53, 0.0280264389689, 0.0254761478791
54, 0.0279848620859, 0.0260233211739
55, 0.028478219945, 0.026824134111
56, 0.0280963110239, 0.0262391885661
57, 0.0278516933833, 0.0254947323499
58, 0.0282384183903, 0.0255292835727
59, 0.02810546618, 0.0254772683036
60, 0.0278142376872, 0.0255960273861
61, 0.0280630746973, 0.0262095987529
62, 0.0280780288659, 0.0262395910061
63, 0.0278162659677, 0.0256613196996
64, 0.0279433576595, 0.0254407824001
65, 0.0280258831957, 0.0254482615467
66, 0.0278263902585, 0.0254891350574
67, 0.0278731295216, 0.0258556443053
68, 0.0279725275782, 0.026068366409
69, 0.0278332864963, 0.0257550920387
70, 0.0278335413414, 0.0254732472505
71, 0.0279248132292, 0.0254356328716
