iteration,train_error,test_error
0, 2071.16287868, 2071.12709585
1, 1109.86973026, 1109.36357049
2, 56.4970625575, 56.4043043547
3, 0.0553119367229, 0.0534867064404
4, 4.49025567912, 4.48303617942
5, 7.18651930691, 7.17581778731
6, 7.46819081926, 7.45696353828
7, 6.31634765021, 6.30150408938
8, 4.51842845551, 4.50300897785
9, 2.76503042908, 2.75263541862
10, 1.54504933068, 1.5334512368
11, 0.596318688459, 0.585042095442
12, 0.0873903331862, 0.080082879915
13, 0.069553254122, 0.0706116470011
14, 0.298116415809, 0.301223724038
15, 0.370992430219, 0.365248517144
16, 0.264002960833, 0.261083769424
17, 0.169787635064, 0.168267482519
18, 0.112603266451, 0.111037497694
19, 0.0776225283819, 0.0759641420474
20, 0.0553184683957, 0.0537131648525
21, 0.0405527458235, 0.039058140486
22, 0.03042469228, 0.0290245970015
23, 0.023290525572, 0.0219452148424
24, 0.018240082088, 0.0169133674501
25, 0.0147673137081, 0.0134342571685
26, 0.0125664804663, 0.0112127657359
27, 0.0114146393518, 0.0100338565374
28, 0.0111086369423, 0.00969965683457
29, 0.0114363752027, 0.0100016765071
30, 0.0121708231019, 0.0107152658516
31, 0.013079933535, 0.0116100988461
32, 0.0139474270201, 0.0124710480557
33, 0.0145980635446, 0.0131235215759
34, 0.0149200869476, 0.0134557208244
35, 0.0148770365554, 0.013430503376
36, 0.0145046894638, 0.013082386164
37, 0.0138936804248, 0.0125002637136
38, 0.0131631872482, 0.011801451049
39, 0.0124333090267, 0.0111042188518
40, 0.0118029237567, 0.0105058647478
41, 0.0113364680556, 0.0100696265091
42, 0.0110603450164, 0.00982103580114
43, 0.0109666526689, 0.00975165264331
44, 0.0110217762982, 0.00982762304847
45, 0.0111768959476, 0.010000067122
46, 0.0113783951853, 0.0102154170222
47, 0.0115766294751, 0.0104241858694
48, 0.011732382446, 0.0105873835087
49, 0.011820602255, 0.0106802015436
50, 0.0118315184214, 0.0106931421952
51, 0.0117694118484, 0.0106307920997
52, 0.0116497200877, 0.0105088914176
53, 0.0114948922859, 0.0103502231413
54, 0.0113299596061, 0.0101801514686
55, 0.0111782246787, 0.0100223343047
56, 0.0110578120694, 0.00989526270517
57, 0.0109794005605, 0.00980996858591
58, 0.0109454447966, 0.00976928395905
59, 0.0109508015736, 0.0097683971799
60, 0.0109846015615, 0.00979674675264
61, 0.011032891128, 0.00984065299034
62, 0.0110815850301, 0.00988619168483
63, 0.0111189929069, 0.00992181435298
64, 0.0111376999018, 0.00994009763655
65, 0.011135252141, 0.00993853523161
66, 0.0111138634015, 0.00991920847497
67, 0.0110791654331, 0.00988755682427
68, 0.0110385599487, 0.00985072617963
69, 0.0109994244431, 0.00981585520954
70, 0.0109676846533, 0.00978860648062
71, 0.0109468874565, 0.00977228498799
72, 0.0109379486092, 0.00976761212968
73, 0.0109394369753, 0.00977297799782
74, 0.0109482573594, 0.00978515036268
75, 0.0109605314589, 0.00980017908053
76, 0.0109724943896, 0.00981420525325
77, 0.0109811716378, 0.00982426152277
78, 0.0109848223029, 0.00982860844552
79, 0.0109830499963, 0.00982691173118
80, 0.0109766453831, 0.00982001835595
81, 0.0109672480574, 0.00980966428736
82, 0.0109568382081, 0.00979791541841
83, 0.0109473148455, 0.00978681258965
84, 0.0109401049505, 0.00977789347358
85, 0.010935971388, 0.00977201236937
86, 0.0109349137874, 0.00976932659571
87, 0.0109363372245, 0.0097692827945
88, 0.0109392505327, 0.00977100465662
89, 0.0109425307193, 0.00977341023272
90, 0.0109451912402, 0.00977556699903
91, 0.0109465698944, 0.00977680338191
92, 0.0109464204504, 0.00977685897241
93, 0.0109448734742, 0.0097758471008
94, 0.0109423721613, 0.00977414432938
95, 0.0109394949674, 0.00977226012921
96, 0.0109368162208, 0.00977073729072
97, 0.0109347671525, 0.00976989107246
98, 0.0109335832607, 0.00976992701774
99, 0.0109332704523, 0.00977076806016
100, 0.0109336438016, 0.00977217497151
101, 0.0109343995195, 0.0097738153047
102, 0.0109352207462, 0.00977533868
103, 0.010935822917, 0.00977645255077
104, 0.010936043348, 0.00977699100098
105, 0.0109358236076, 0.00977689673191
106, 0.0109352329403, 0.00977627129929
107, 0.0109344127885, 0.00977528291199
108, 0.0109335406372, 0.00977413581195
109, 0.0109327639025, 0.00977302172823
110, 0.0109322056313, 0.00977210222379
111, 0.0109319108979, 0.00977145301289
112, 0.0109318399177, 0.00977107920658
113, 0.0109319306477, 0.00977092636339
114, 0.0109320947595, 0.00977094231303
115, 0.0109322234897, 0.00977102968822
116, 0.0109322610122, 0.00977112738203
117, 0.0109321675628, 0.0097712082729
118, 0.0109319491559, 0.00977125584929
119, 0.0109316554167, 0.0097713074719
120, 0.0109313190729, 0.00977138471087
121, 0.0109310056224, 0.00977151923307
122, 0.0109307500956, 0.0097717335529
123, 0.0109305618734, 0.00977202519029
124, 0.0109304553976, 0.00977236230309
125, 0.0109303971063, 0.0097727293698
126, 0.0109303620076, 0.00977305957902
127, 0.0109303196242, 0.00977333381846
128, 0.0109302545289, 0.00977351461789
129, 0.0109301465251, 0.0097736016341
130, 0.0109300047042, 0.0097735988334
131, 0.0109298301199, 0.00977353334894
132, 0.0109296505483, 0.00977342510252
