iteration,train_error,test_error
0, 2823.70951614, 2823.11914131
1, 1243.53332166, 1244.06092903
2, 35.3478555266, 35.2323763365
3, 78.4819620881, 63.9066192089
4, 1.63382596561, 1.59312493638
5, 256.318696636, 254.583532779
6, 7.94844830126, 8.30005849262
7, 0.25108777883, 0.483416376394
8, 15.0870526915, 15.4035285054
9, 0.333072456292, 0.325510225403
10, 0.0161494843615, 0.0135267875786
11, 0.19343052859, 0.194952951914
12, 1.34952304762, 1.36631592083
13, 0.488573693692, 0.47843967417
14, 0.0465091159532, 0.0398695758483
15, 0.300764032687, 0.306536916189
16, 0.338708417117, 0.341646702623
17, 0.0143280133865, 0.0157021397746
18, 0.14679713775, 0.137001669519
19, 0.227622086707, 0.212701400302
20, 0.036553557305, 0.0305773195346
21, 0.0757269197712, 0.0912516550628
22, 0.189076260631, 0.21583076879
23, 0.0412036165822, 0.0479216603991
24, 0.0120174952657, 0.0104539268644
25, 0.0810685784106, 0.0779519796359
26, 0.0745217209127, 0.0723278502572
27, 0.0112583864598, 0.0106591389685
28, 0.0182198227327, 0.0193436605661
29, 0.0583742108132, 0.0602415827543
30, 0.0418419692213, 0.0427639194922
31, 0.00577059592366, 0.00571384534569
32, 0.0192463130752, 0.0193963732747
33, 0.0432619810241, 0.0439098040066
34, 0.0232453085777, 0.0236696736204
35, 0.00427960469671, 0.0040189583918
36, 0.0182602369838, 0.0174599122267
37, 0.028853635797, 0.0278239996174
38, 0.0151915848373, 0.0143106940275
39, 0.00428963945305, 0.00401278845463
40, 0.0136564057973, 0.0141350178906
41, 0.0204892214407, 0.0212653678526
42, 0.010805559631, 0.0111853404682
43, 0.00423140102213, 0.0039259401361
44, 0.0105407232754, 0.00974435102854
45, 0.0145122952538, 0.0135889928349
46, 0.00839744891289, 0.00770175075376
47, 0.00410429569026, 0.00390937485824
48, 0.00820051279392, 0.0085192502132
49, 0.010963476777, 0.011459993341
50, 0.0069122163807, 0.00715059527999
51, 0.00401273378056, 0.00380076552469
52, 0.00664988893377, 0.00609899985993
53, 0.00845996290171, 0.00782053198634
54, 0.00584532567906, 0.00536748349982
55, 0.00393296180961, 0.00378280135319
56, 0.00567863702507, 0.00584265884302
57, 0.00688534424702, 0.00715360567137
58, 0.00513142238536, 0.00524687003735
59, 0.00387084239415, 0.00371451182505
60, 0.00504187595387, 0.00467561029749
61, 0.00579593736799, 0.0053782086966
62, 0.00459678928229, 0.00428886775082
63, 0.00381798974592, 0.00371506143674
64, 0.00464408937861, 0.00472278815384
65, 0.00507888928946, 0.00520646235476
66, 0.00422745652389, 0.00425622036
67, 0.00377582707875, 0.00364423909404
68, 0.00436927925674, 0.0041221079582
69, 0.00457254304439, 0.00431047755114
70, 0.00395787184787, 0.00377706839171
71, 0.00374691914719, 0.00369240045212
72, 0.00417704921301, 0.00421725392681
73, 0.00421625789296, 0.00426406902012
74, 0.00377734053685, 0.0037536786625
75, 0.00372488623549, 0.00361048612291
76, 0.0040224079006, 0.00385741127613
77, 0.00395359598075, 0.00380180812306
78, 0.00365921743879, 0.00357055880649
79, 0.00370965954667, 0.00369370474722
80, 0.00388686291515, 0.00390778108668
81, 0.00375941941784, 0.0037628496717
82, 0.00359162909349, 0.00354507279086
83, 0.0036889142211, 0.00359994385548
84, 0.00376114286227, 0.00366396838949
85, 0.00362145505644, 0.00355163884158
86, 0.0035605153489, 0.00353447226831
87, 0.0036542626942, 0.00366001777304
88, 0.00364046949695, 0.00364736054639
89, 0.00353303910323, 0.00351631147269
90, 0.00354703975985, 0.00350493321883
91, 0.00360019246436, 0.00355015744045
92, 0.00353902897937, 0.00350238540595
93, 0.00348920249506, 0.00347752298321
94, 0.00353027618057, 0.00353856106867
95, 0.00352632429705, 0.00353763847874
96, 0.00346742387372, 0.00346754164938
97, 0.0034718713208, 0.00345988610175
98, 0.00349421762397, 0.00348005195689
99, 0.00345550689986, 0.00345054076204
100, 0.00343323069262, 0.00344256950039
